"No.","Time","D_Time","Source","Destination","Protocol","Length","Sequence num","Ack number","data len","Calculated window size","Info"
"4312","0.142578s","0.000033s","192.168.0.41","192.168.0.42","TCP","1514","603817","2","7240","29312","60973 > 49204 [ACK] Seq=603817 Ack=2 Win=29312 Len=1448 TSval=158660 TSecr=180603"
"4313","0.142585s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","605265","2","8688","29312","60973 > 49204 [PSH, ACK] Seq=605265 Ack=2 Win=29312 Len=1448 TSval=158660 TSecr=180603"
"4314","0.142591s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","606713","2","10136","29312","60973 > 49204 [ACK] Seq=606713 Ack=2 Win=29312 Len=1448 TSval=158660 TSecr=180603"
"4315","0.142597s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","608161","2","11584","29312","60973 > 49204 [ACK] Seq=608161 Ack=2 Win=29312 Len=1448 TSval=158660 TSecr=180603"
"4316","0.142609s","0.000012s","192.168.0.42","192.168.0.41","TCP","66","2","603817","","12032","49204 > 60973 [ACK] Seq=2 Ack=603817 Win=12032 Len=0 TSval=180603 TSecr=158660"
"4317","0.142629s","0.000020s","192.168.0.41","192.168.0.42","TCP","1514","609609","2","7240","29312","60973 > 49204 [ACK] Seq=609609 Ack=2 Win=29312 Len=1448 TSval=158660 TSecr=180603"
"4318","0.142709s","0.000080s","192.168.0.41","192.168.0.42","TCP","1514","611057","2","8688","29312","60973 > 49204 [ACK] Seq=611057 Ack=2 Win=29312 Len=1448 TSval=158660 TSecr=180603"
"4319","0.142731s","0.000022s","192.168.0.41","192.168.0.42","TCP","1514","612505","2","10136","29312","60973 > 49204 [ACK] Seq=612505 Ack=2 Win=29312 Len=1448 TSval=158660 TSecr=180603"
"4320","0.142743s","0.000012s","192.168.0.41","192.168.0.42","TCP","1514","613953","2","11584","29312","60973 > 49204 [ACK] Seq=613953 Ack=2 Win=29312 Len=1448 TSval=158660 TSecr=180603"
"4321","0.149831s","0.007088s","192.168.0.42","192.168.0.41","TCP","66","2","615401","","4352","49204 > 60973 [ACK] Seq=2 Ack=615401 Win=4352 Len=0 TSval=180605 TSecr=158660"
"4322","0.149979s","0.000148s","192.168.0.41","192.168.0.42","TCP","1514","615401","2","1448","29312","60973 > 49204 [ACK] Seq=615401 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4323","0.149997s","0.000018s","192.168.0.41","192.168.0.42","TCP","1514","616849","2","2896","29312","60973 > 49204 [ACK] Seq=616849 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4324","0.150004s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","618297","2","4344","29312","60973 > 49204 [ACK] Seq=618297 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4325","0.150127s","0.000123s","192.168.0.42","192.168.0.41","TCP","66","2","619745","","1536","49204 > 60973 [ACK] Seq=2 Ack=619745 Win=1536 Len=0 TSval=180605 TSecr=158662"
"4326","0.150239s","0.000112s","192.168.0.41","192.168.0.42","TCP","1514","619745","2","1448","29312","60973 > 49204 [ACK] Seq=619745 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4327","0.150784s","0.000545s","192.168.0.42","192.168.0.41","TCP","66","2","621193","","17920","49204 > 60973 [ACK] Seq=2 Ack=621193 Win=17920 Len=0 TSval=180605 TSecr=158662"
"4328","0.150938s","0.000154s","192.168.0.41","192.168.0.42","TCP","1514","621193","2","1448","29312","60973 > 49204 [ACK] Seq=621193 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4329","0.150954s","0.000016s","192.168.0.41","192.168.0.42","TCP","1514","622641","2","2896","29312","60973 > 49204 [ACK] Seq=622641 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4330","0.150961s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","624089","2","4344","29312","60973 > 49204 [ACK] Seq=624089 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4331","0.150968s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","625537","2","5792","29312","60973 > 49204 [ACK] Seq=625537 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4332","0.150985s","0.000017s","192.168.0.41","192.168.0.42","TCP","1514","626985","2","7240","29312","60973 > 49204 [ACK] Seq=626985 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4333","0.150996s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","628433","2","8688","29312","60973 > 49204 [ACK] Seq=628433 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4334","0.151005s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","629881","2","10136","29312","60973 > 49204 [ACK] Seq=629881 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4335","0.151015s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","631329","2","11584","29312","60973 > 49204 [ACK] Seq=631329 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4336","0.151036s","0.000021s","192.168.0.41","192.168.0.42","TCP","1514","632777","2","13032","29312","60973 > 49204 [ACK] Seq=632777 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4337","0.151048s","0.000012s","192.168.0.41","192.168.0.42","TCP","1514","634225","2","14480","29312","60973 > 49204 [ACK] Seq=634225 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4338","0.151055s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","635673","2","15928","29312","60973 > 49204 [ACK] Seq=635673 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4339","0.151064s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","637121","2","17376","29312","60973 > 49204 [ACK] Seq=637121 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180605"
"4340","0.151128s","0.000064s","192.168.0.42","192.168.0.41","TCP","66","2","638569","","6272","49204 > 60973 [ACK] Seq=2 Ack=638569 Win=6272 Len=0 TSval=180606 TSecr=158662"
"4341","0.151277s","0.000149s","192.168.0.41","192.168.0.42","TCP","1514","638569","2","1448","29312","60973 > 49204 [ACK] Seq=638569 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180606"
"4342","0.151290s","0.000013s","192.168.0.41","192.168.0.42","TCP","1514","640017","2","2896","29312","60973 > 49204 [ACK] Seq=640017 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180606"
"4343","0.151297s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","641465","2","4344","29312","60973 > 49204 [ACK] Seq=641465 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180606"
"4344","0.151303s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","642913","2","5792","29312","60973 > 49204 [ACK] Seq=642913 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180606"
"4345","0.151351s","0.000048s","192.168.0.42","192.168.0.41","TCP","66","2","644361","","2432","49204 > 60973 [ACK] Seq=2 Ack=644361 Win=2432 Len=0 TSval=180606 TSecr=158662"
"4346","0.151488s","0.000137s","192.168.0.41","192.168.0.42","TCP","1514","644361","2","1448","29312","60973 > 49204 [ACK] Seq=644361 Ack=2 Win=29312 Len=1448 TSval=158662 TSecr=180606"
"4347","0.152187s","0.000699s","192.168.0.42","192.168.0.41","TCP","66","2","645809","","18944","49204 > 60973 [ACK] Seq=2 Ack=645809 Win=18944 Len=0 TSval=180606 TSecr=158662"
"4348","0.152334s","0.000147s","192.168.0.41","192.168.0.42","TCP","1514","645809","2","1448","29312","60973 > 49204 [ACK] Seq=645809 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4349","0.152352s","0.000018s","192.168.0.41","192.168.0.42","TCP","1514","647257","2","2896","29312","60973 > 49204 [ACK] Seq=647257 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4350","0.152359s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","648705","2","4344","29312","60973 > 49204 [ACK] Seq=648705 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4351","0.152383s","0.000024s","192.168.0.41","192.168.0.42","TCP","1514","650153","2","5792","29312","60973 > 49204 [ACK] Seq=650153 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4352","0.152394s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","651601","2","7240","29312","60973 > 49204 [PSH, ACK] Seq=651601 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4353","0.152403s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","653049","2","8688","29312","60973 > 49204 [ACK] Seq=653049 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4354","0.152410s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","654497","2","10136","29312","60973 > 49204 [ACK] Seq=654497 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4355","0.152418s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","655945","2","11584","29312","60973 > 49204 [ACK] Seq=655945 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4356","0.152426s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","657393","2","13032","29312","60973 > 49204 [ACK] Seq=657393 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4357","0.152437s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","658841","2","14480","29312","60973 > 49204 [ACK] Seq=658841 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4358","0.152444s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","660289","2","15928","29312","60973 > 49204 [ACK] Seq=660289 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4359","0.152453s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","661737","2","17376","29312","60973 > 49204 [ACK] Seq=661737 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4360","0.152492s","0.000039s","192.168.0.41","192.168.0.42","TCP","1514","663185","2","18824","29312","60973 > 49204 [ACK] Seq=663185 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4361","0.153378s","0.000886s","192.168.0.42","192.168.0.41","TCP","66","2","664633","","6272","49204 > 60973 [ACK] Seq=2 Ack=664633 Win=6272 Len=0 TSval=180606 TSecr=158663"
"4362","0.153700s","0.000322s","192.168.0.41","192.168.0.42","TCP","1514","664633","2","1448","29312","60973 > 49204 [ACK] Seq=664633 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4363","0.153713s","0.000013s","192.168.0.41","192.168.0.42","TCP","1514","666081","2","2896","29312","60973 > 49204 [ACK] Seq=666081 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4364","0.153719s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","667529","2","4344","29312","60973 > 49204 [ACK] Seq=667529 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4365","0.153724s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","668977","2","5792","29312","60973 > 49204 [ACK] Seq=668977 Ack=2 Win=29312 Len=1448 TSval=158663 TSecr=180606"
"4366","0.156500s","0.002776s","192.168.0.42","192.168.0.41","TCP","66","2","670425","","2432","49204 > 60973 [ACK] Seq=2 Ack=670425 Win=2432 Len=0 TSval=180607 TSecr=158663"
"4367","0.156645s","0.000145s","192.168.0.41","192.168.0.42","TCP","1514","670425","2","1448","29312","60973 > 49204 [ACK] Seq=670425 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180607"
"4368","0.158891s","0.002246s","192.168.0.42","192.168.0.41","TCP","66","2","671873","","18944","49204 > 60973 [ACK] Seq=2 Ack=671873 Win=18944 Len=0 TSval=180607 TSecr=158664"
"4369","0.159014s","0.000123s","192.168.0.41","192.168.0.42","TCP","1514","671873","2","1448","29312","60973 > 49204 [ACK] Seq=671873 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180607"
"4370","0.159060s","0.000046s","192.168.0.41","192.168.0.42","TCP","1514","673321","2","2896","29312","60973 > 49204 [ACK] Seq=673321 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180607"
"4371","0.159075s","0.000015s","192.168.0.41","192.168.0.42","TCP","1514","674769","2","4344","29312","60973 > 49204 [ACK] Seq=674769 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180607"
"4372","0.159082s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","676217","2","5792","29312","60973 > 49204 [ACK] Seq=676217 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180607"
"4373","0.159087s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","677665","2","7240","29312","60973 > 49204 [ACK] Seq=677665 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180607"
"4374","0.159114s","0.000027s","192.168.0.41","192.168.0.42","TCP","1514","679113","2","8688","29312","60973 > 49204 [ACK] Seq=679113 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180607"
"4375","0.159123s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","680561","2","10136","29312","60973 > 49204 [ACK] Seq=680561 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180607"
"4376","0.159133s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","682009","2","11584","29312","60973 > 49204 [ACK] Seq=682009 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180607"
"4377","0.159141s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","683457","2","13032","29312","60973 > 49204 [PSH, ACK] Seq=683457 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180607"
"4378","0.159150s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","684905","2","14480","29312","60973 > 49204 [ACK] Seq=684905 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180607"
"4379","0.159158s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","686353","2","15928","29312","60973 > 49204 [ACK] Seq=686353 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180607"
"4380","0.159166s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","687801","2","17376","29312","60973 > 49204 [ACK] Seq=687801 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180607"
"4381","0.159174s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","689249","2","18824","29312","60973 > 49204 [ACK] Seq=689249 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180607"
"4382","0.159200s","0.000026s","192.168.0.42","192.168.0.41","TCP","66","2","690697","","6272","49204 > 60973 [ACK] Seq=2 Ack=690697 Win=6272 Len=0 TSval=180608 TSecr=158664"
"4383","0.159345s","0.000145s","192.168.0.41","192.168.0.42","TCP","1514","690697","2","1448","29312","60973 > 49204 [ACK] Seq=690697 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180608"
"4384","0.159358s","0.000013s","192.168.0.41","192.168.0.42","TCP","1514","692145","2","2896","29312","60973 > 49204 [ACK] Seq=692145 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180608"
"4385","0.159366s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","693593","2","4344","29312","60973 > 49204 [ACK] Seq=693593 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180608"
"4386","0.159373s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","695041","2","5792","29312","60973 > 49204 [ACK] Seq=695041 Ack=2 Win=29312 Len=1448 TSval=158664 TSecr=180608"
"4387","0.164322s","0.004949s","192.168.0.42","192.168.0.41","TCP","66","2","696489","","2432","49204 > 60973 [ACK] Seq=2 Ack=696489 Win=2432 Len=0 TSval=180609 TSecr=158664"
"4388","0.164638s","0.000316s","192.168.0.41","192.168.0.42","TCP","1514","696489","2","1448","29312","60973 > 49204 [ACK] Seq=696489 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4389","0.166154s","0.001516s","192.168.0.42","192.168.0.41","TCP","66","2","697937","","18944","49204 > 60973 [ACK] Seq=2 Ack=697937 Win=18944 Len=0 TSval=180609 TSecr=158666"
"4390","0.166481s","0.000327s","192.168.0.41","192.168.0.42","TCP","1514","697937","2","1448","29312","60973 > 49204 [ACK] Seq=697937 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4391","0.166497s","0.000016s","192.168.0.41","192.168.0.42","TCP","1514","699385","2","2896","29312","60973 > 49204 [ACK] Seq=699385 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4392","0.166505s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","700833","2","4344","29312","60973 > 49204 [ACK] Seq=700833 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4393","0.166510s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","702281","2","5792","29312","60973 > 49204 [ACK] Seq=702281 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4394","0.166516s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","703729","2","7240","29312","60973 > 49204 [ACK] Seq=703729 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4395","0.166522s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","705177","2","8688","29312","60973 > 49204 [ACK] Seq=705177 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4396","0.166527s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","706625","2","10136","29312","60973 > 49204 [ACK] Seq=706625 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4397","0.166533s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","708073","2","11584","29312","60973 > 49204 [ACK] Seq=708073 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4398","0.166539s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","709521","2","13032","29312","60973 > 49204 [ACK] Seq=709521 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4399","0.166544s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","710969","2","14480","29312","60973 > 49204 [ACK] Seq=710969 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4400","0.166550s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","712417","2","15928","29312","60973 > 49204 [ACK] Seq=712417 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4401","0.166556s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","713865","2","17376","29312","60973 > 49204 [ACK] Seq=713865 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4402","0.166561s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","715313","2","18824","29312","60973 > 49204 [ACK] Seq=715313 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4403","0.166652s","0.000091s","192.168.0.42","192.168.0.41","TCP","66","2","716761","","6272","49204 > 60973 [ACK] Seq=2 Ack=716761 Win=6272 Len=0 TSval=180609 TSecr=158666"
"4404","0.166768s","0.000116s","192.168.0.42","192.168.0.41","TCP","66","2","716761","","23680","[TCP Window Update] 49204 > 60973 [ACK] Seq=2 Ack=716761 Win=23680 Len=0 TSval=180609 TSecr=158666"
"4405","0.166782s","0.000014s","192.168.0.41","192.168.0.42","TCP","1514","716761","2","1448","29312","60973 > 49204 [ACK] Seq=716761 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4406","0.166788s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","718209","2","2896","29312","60973 > 49204 [ACK] Seq=718209 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4407","0.166827s","0.000039s","192.168.0.41","192.168.0.42","TCP","1514","719657","2","4344","29312","60973 > 49204 [ACK] Seq=719657 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4408","0.166841s","0.000014s","192.168.0.41","192.168.0.42","TCP","1514","721105","2","5792","29312","60973 > 49204 [ACK] Seq=721105 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4409","0.166897s","0.000056s","192.168.0.41","192.168.0.42","TCP","1514","722553","2","7240","29312","60973 > 49204 [ACK] Seq=722553 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4410","0.166911s","0.000014s","192.168.0.41","192.168.0.42","TCP","1514","724001","2","8688","29312","60973 > 49204 [ACK] Seq=724001 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4411","0.166943s","0.000032s","192.168.0.41","192.168.0.42","TCP","1514","725449","2","10136","29312","60973 > 49204 [ACK] Seq=725449 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4412","0.166963s","0.000020s","192.168.0.41","192.168.0.42","TCP","1514","726897","2","11584","29312","60973 > 49204 [ACK] Seq=726897 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4413","0.166972s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","728345","2","13032","29312","60973 > 49204 [ACK] Seq=728345 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4414","0.166981s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","729793","2","14480","29312","60973 > 49204 [PSH, ACK] Seq=729793 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4415","0.166991s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","731241","2","15928","29312","60973 > 49204 [ACK] Seq=731241 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4416","0.167013s","0.000022s","192.168.0.41","192.168.0.42","TCP","1514","732689","2","17376","29312","60973 > 49204 [ACK] Seq=732689 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4417","0.167018s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","734137","2","18824","29312","60973 > 49204 [ACK] Seq=734137 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4418","0.167025s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","735585","2","20272","29312","60973 > 49204 [ACK] Seq=735585 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4419","0.167030s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","737033","2","21720","29312","60973 > 49204 [ACK] Seq=737033 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4420","0.167035s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","738481","2","23168","29312","60973 > 49204 [ACK] Seq=738481 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180609"
"4421","0.167063s","0.000028s","192.168.0.42","192.168.0.41","TCP","66","2","739929","","8192","49204 > 60973 [ACK] Seq=2 Ack=739929 Win=8192 Len=0 TSval=180610 TSecr=158666"
"4422","0.167188s","0.000125s","192.168.0.41","192.168.0.42","TCP","1514","739929","2","1448","29312","60973 > 49204 [ACK] Seq=739929 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180610"
"4423","0.167199s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","741377","2","2896","29312","60973 > 49204 [ACK] Seq=741377 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180610"
"4424","0.167437s","0.000238s","192.168.0.41","192.168.0.42","TCP","1514","742825","2","4344","29312","60973 > 49204 [ACK] Seq=742825 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180610"
"4425","0.167448s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","744273","2","5792","29312","60973 > 49204 [ACK] Seq=744273 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180610"
"4426","0.167456s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","745721","2","7240","29312","60973 > 49204 [ACK] Seq=745721 Ack=2 Win=29312 Len=1448 TSval=158666 TSecr=180610"
"4427","0.170623s","0.003167s","192.168.0.42","192.168.0.41","TCP","66","2","747169","","3456","49204 > 60973 [ACK] Seq=2 Ack=747169 Win=3456 Len=0 TSval=180610 TSecr=158666"
"4428","0.170734s","0.000111s","192.168.0.41","192.168.0.42","TCP","1514","747169","2","1448","29312","60973 > 49204 [ACK] Seq=747169 Ack=2 Win=29312 Len=1448 TSval=158667 TSecr=180610"
"4429","0.170777s","0.000043s","192.168.0.41","192.168.0.42","TCP","1514","748617","2","2896","29312","60973 > 49204 [ACK] Seq=748617 Ack=2 Win=29312 Len=1448 TSval=158667 TSecr=180610"
"4430","0.170841s","0.000064s","192.168.0.42","192.168.0.41","TCP","66","2","750065","","1536","49204 > 60973 [ACK] Seq=2 Ack=750065 Win=1536 Len=0 TSval=180610 TSecr=158667"
"4431","0.170981s","0.000140s","192.168.0.41","192.168.0.42","TCP","1514","750065","2","1448","29312","60973 > 49204 [ACK] Seq=750065 Ack=2 Win=29312 Len=1448 TSval=158667 TSecr=180610"
"4432","0.175022s","0.004041s","192.168.0.42","192.168.0.41","TCP","66","2","751513","","17920","49204 > 60973 [ACK] Seq=2 Ack=751513 Win=17920 Len=0 TSval=180612 TSecr=158667"
"4433","0.175156s","0.000134s","192.168.0.41","192.168.0.42","TCP","1514","751513","2","1448","29312","60973 > 49204 [ACK] Seq=751513 Ack=2 Win=29312 Len=1448 TSval=158668 TSecr=180612"
"4434","0.175170s","0.000014s","192.168.0.41","192.168.0.42","TCP","1514","752961","2","2896","29312","60973 > 49204 [ACK] Seq=752961 Ack=2 Win=29312 Len=1448 TSval=158668 TSecr=180612"
"4435","0.175204s","0.000034s","192.168.0.41","192.168.0.42","TCP","1514","754409","2","4344","29312","60973 > 49204 [ACK] Seq=754409 Ack=2 Win=29312 Len=1448 TSval=158668 TSecr=180612"
"4436","0.175212s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","755857","2","5792","29312","60973 > 49204 [ACK] Seq=755857 Ack=2 Win=29312 Len=1448 TSval=158668 TSecr=180612"
"4437","0.175216s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","757305","2","7240","29312","60973 > 49204 [ACK] Seq=757305 Ack=2 Win=29312 Len=1448 TSval=158668 TSecr=180612"
"4438","0.175220s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","758753","2","8688","29312","60973 > 49204 [ACK] Seq=758753 Ack=2 Win=29312 Len=1448 TSval=158668 TSecr=180612"
"4439","0.175246s","0.000026s","192.168.0.42","192.168.0.41","TCP","66","2","760201","","12032","49204 > 60973 [ACK] Seq=2 Ack=760201 Win=12032 Len=0 TSval=180612 TSecr=158668"
"4440","0.175254s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","760201","2","1448","29312","60973 > 49204 [ACK] Seq=760201 Ack=2 Win=29312 Len=1448 TSval=158668 TSecr=180612"
"4441","0.175263s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","761649","2","2896","29312","60973 > 49204 [PSH, ACK] Seq=761649 Ack=2 Win=29312 Len=1448 TSval=158668 TSecr=180612"
"4442","0.175267s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","763097","2","4344","29312","60973 > 49204 [ACK] Seq=763097 Ack=2 Win=29312 Len=1448 TSval=158668 TSecr=180612"
"4443","0.175271s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","764545","2","5792","29312","60973 > 49204 [ACK] Seq=764545 Ack=2 Win=29312 Len=1448 TSval=158668 TSecr=180612"
"4444","0.175305s","0.000034s","192.168.0.41","192.168.0.42","TCP","1514","765993","2","7240","29312","60973 > 49204 [ACK] Seq=765993 Ack=2 Win=29312 Len=1448 TSval=158668 TSecr=180612"
"4445","0.175312s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","767441","2","8688","29312","60973 > 49204 [ACK] Seq=767441 Ack=2 Win=29312 Len=1448 TSval=158668 TSecr=180612"
