"No.","Time","D_Time","Source","Destination","Protocol","Length","Info"
"323","1.607623","0.000609","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=6209 Ack=1 Win=58400 Len=1428 TSval=400 TSecr=400"
"324","1.608203","0.000580","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=4781 Win=66960 Len=0 TSval=401 TSecr=400"
"325","1.608825","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=7637 Ack=1 Win=58400 Len=1428 TSval=400 TSecr=400"
"326","1.609404","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=6209 Win=69872 Len=0 TSval=402 TSecr=400"
"327","1.610027","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=9065 Ack=1 Win=58400 Len=1428 TSval=400 TSecr=400"
"328","1.610606","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=7637 Win=72800 Len=0 TSval=402 TSecr=400"
"329","1.611228","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=10493 Ack=1 Win=58400 Len=1428 TSval=400 TSecr=400"
"330","1.611807","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=9065 Win=75712 Len=0 TSval=402 TSecr=400"
"331","1.612430","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=11921 Ack=1 Win=58400 Len=1428 TSval=400 TSecr=400"
"332","1.613009","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=10493 Win=78640 Len=0 TSval=403 TSecr=400"
"333","1.613631","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=13349 Ack=1 Win=58400 Len=1428 TSval=400 TSecr=400"
"334","1.614211","0.000580","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=11921 Win=81552 Len=0 TSval=403 TSecr=400"
"335","1.614833","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=14777 Ack=1 Win=58400 Len=1428 TSval=400 TSecr=400"
"336","1.615412","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=13349 Win=84480 Len=0 TSval=403 TSecr=400"
"337","1.616035","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=16205 Ack=1 Win=58400 Len=1428 TSval=401 TSecr=401"
"338","1.616614","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=14777 Win=87392 Len=0 TSval=404 TSecr=400"
"339","1.617236","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=17633 Ack=1 Win=58400 Len=1428 TSval=401 TSecr=401"
"340","1.617815","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=16205 Win=90320 Len=0 TSval=404 TSecr=400"
"341","1.618438","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=19061 Ack=1 Win=58400 Len=1428 TSval=401 TSecr=401"
"342","1.619017","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=17633 Win=93232 Len=0 TSval=404 TSecr=401"
"343","1.619639","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=20489 Ack=1 Win=58400 Len=1428 TSval=401 TSecr=401"
"344","1.620219","0.000580","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=19061 Win=96160 Len=0 TSval=404 TSecr=401"
"345","1.620841","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=21917 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=401"
"346","1.621420","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=20489 Win=99072 Len=0 TSval=405 TSecr=401"
"347","1.622043","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=23345 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=401"
"348","1.622622","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=21917 Win=102000 Len=0 TSval=405 TSecr=401"
"349","1.623244","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=24773 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=402"
"350","1.623823","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=23345 Win=104912 Len=0 TSval=405 TSecr=402"
"351","1.624446","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=26201 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=402"
"352","1.625025","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=24773 Win=107840 Len=0 TSval=406 TSecr=402"
"353","1.625647","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=27629 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=402"
"354","1.626227","0.000580","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=26201 Win=110752 Len=0 TSval=406 TSecr=402"
"355","1.626849","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=29057 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=402"
"356","1.627428","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=27629 Win=113680 Len=0 TSval=406 TSecr=402"
"357","1.628051","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=30485 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=402"
"358","1.628630","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=29057 Win=116592 Len=0 TSval=407 TSecr=402"
"359","1.629252","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=31913 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=402"
"360","1.629831","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=30485 Win=119520 Len=0 TSval=407 TSecr=402"
"361","1.630454","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=33341 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"362","1.631033","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=31913 Win=122432 Len=0 TSval=407 TSecr=402"
"363","1.631655","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=34769 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"364","1.632235","0.000580","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=33341 Win=125360 Len=0 TSval=407 TSecr=402"
"365","1.632857","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=36197 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"366","1.633436","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=34769 Win=128272 Len=0 TSval=408 TSecr=403"
"367","1.634059","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=37625 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"368","1.634638","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=36197 Win=131200 Len=0 TSval=408 TSecr=403"
"369","1.635260","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=39053 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"370","1.635839","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=37625 Win=134112 Len=0 TSval=408 TSecr=403"
"371","1.636462","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=40481 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"372","1.637041","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=39053 Win=137040 Len=0 TSval=409 TSecr=403"
"373","1.637663","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=41909 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"374","1.638243","0.000580","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=40481 Win=139952 Len=0 TSval=409 TSecr=403"
"375","1.638865","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=43337 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"376","1.639444","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=41909 Win=142880 Len=0 TSval=409 TSecr=403"
"377","1.640067","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=44765 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"378","1.640646","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=43337 Win=145792 Len=0 TSval=410 TSecr=404"
"379","1.641268","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=46193 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"380","1.641847","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=44765 Win=148720 Len=0 TSval=410 TSecr=404"
"381","1.642470","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=47621 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"382","1.643049","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=46193 Win=151632 Len=0 TSval=410 TSecr=404"
"383","1.643671","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=49049 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"384","1.644251","0.000580","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=47621 Win=154560 Len=0 TSval=410 TSecr=404"
"385","1.644873","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=50477 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=404"
"386","1.645452","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=49049 Win=157472 Len=0 TSval=411 TSecr=404"
"387","1.646075","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=51905 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=404"
"388","1.646654","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=50477 Win=160400 Len=0 TSval=411 TSecr=404"
"389","1.647276","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=53333 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"390","1.647855","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=51905 Win=163312 Len=0 TSval=411 TSecr=405"
"391","1.648478","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=54761 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"392","1.649057","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=53333 Win=166240 Len=0 TSval=412 TSecr=405"
"393","1.649679","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=56189 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"394","1.650259","0.000580","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=54761 Win=169152 Len=0 TSval=412 TSecr=405"
"395","1.650881","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=57617 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"396","1.651460","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=56189 Win=172080 Len=0 TSval=412 TSecr=405"
"397","1.652083","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=59045 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"398","1.652662","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=57617 Win=174992 Len=0 TSval=413 TSecr=405"
"399","1.653284","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=60473 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"400","1.653863","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=59045 Win=177920 Len=0 TSval=413 TSecr=405"
"401","1.654486","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=61901 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"402","1.655065","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=60473 Win=180832 Len=0 TSval=413 TSecr=405"
"403","1.655687","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=63329 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"404","1.656267","0.000580","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=61901 Win=183760 Len=0 TSval=413 TSecr=405"
"405","1.656889","0.000622","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=64757 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"406","1.657468","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=63329 Win=186672 Len=0 TSval=414 TSecr=406"
"407","1.658091","0.000623","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=66185 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"408","1.658670","0.000579","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=64757 Win=189600 Len=0 TSval=414 TSecr=406"
"409","1.658859","0.000189","10.1.0.2","10.1.2.2","TCP","960","34031 > 50000 [PSH, ACK] Seq=67613 Ack=1 Win=58400 Len=886 TSval=406 TSecr=406"
"410","1.659871","0.001012","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=66185 Win=192512 Len=0 TSval=414 TSecr=406"
"411","1.661073","0.001202","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=67613 Win=195440 Len=0 TSval=415 TSecr=406"
"412","1.700339","0.039266","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=68499 Win=198352 Len=0 TSval=425 TSecr=406"
"413","1.700598","0.000259","10.1.0.2","10.1.2.2","TCP","62","34031 > 50000 [FIN, ACK] Seq=68499 Ack=1 Win=58400 Len=0 TSval=425 TSecr=415"
"414","1.740339","0.039741","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=68500 Win=198352 Len=0 TSval=435 TSecr=425"
