"No.","Time","D_Time","Source","Destination","Protocol","Length","Info"
"379","1.641743","0.000996","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=44765 Win=148720 Len=0 TSval=410 TSecr=404"
"380","1.641949","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=46193 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"381","1.642944","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=46193 Win=151632 Len=0 TSval=410 TSecr=404"
"382","1.643151","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=47621 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"383","1.644146","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=47621 Win=154560 Len=0 TSval=410 TSecr=404"
"384","1.644352","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=49049 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"385","1.645347","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=49049 Win=157472 Len=0 TSval=411 TSecr=404"
"386","1.645554","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=50477 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=404"
"387","1.646549","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=50477 Win=160400 Len=0 TSval=411 TSecr=404"
"388","1.646755","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=51905 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=404"
"389","1.647751","0.000996","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=51905 Win=163312 Len=0 TSval=411 TSecr=405"
"390","1.647957","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=53333 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"391","1.648952","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=53333 Win=166240 Len=0 TSval=412 TSecr=405"
"392","1.649159","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=54761 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"393","1.650154","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=54761 Win=169152 Len=0 TSval=412 TSecr=405"
"394","1.650360","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=56189 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"395","1.651355","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=56189 Win=172080 Len=0 TSval=412 TSecr=405"
"396","1.651562","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=57617 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"397","1.652557","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=57617 Win=174992 Len=0 TSval=413 TSecr=405"
"398","1.652763","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=59045 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"399","1.653759","0.000996","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=59045 Win=177920 Len=0 TSval=413 TSecr=405"
"400","1.653965","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=60473 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"401","1.654960","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=60473 Win=180832 Len=0 TSval=413 TSecr=405"
"402","1.655167","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=61901 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"403","1.656162","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=61901 Win=183760 Len=0 TSval=413 TSecr=405"
"404","1.656368","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=63329 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"405","1.657363","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=63329 Win=186672 Len=0 TSval=414 TSecr=406"
"406","1.657570","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=64757 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"407","1.658565","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=64757 Win=189600 Len=0 TSval=414 TSecr=406"
"408","1.658771","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=66185 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"409","1.659323","0.000552","10.1.0.2","10.1.2.2","TCP","960","34031 > 50000 [PSH, ACK] Seq=67613 Ack=1 Win=58400 Len=886 TSval=406 TSecr=406"
"410","1.659767","0.000444","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=66185 Win=192512 Len=0 TSval=414 TSecr=406"
"411","1.660968","0.001201","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=67613 Win=195440 Len=0 TSval=415 TSecr=406"
"412","1.700234","0.039266","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=68499 Win=198352 Len=0 TSval=425 TSecr=406"
"413","1.700703","0.000469","10.1.0.2","10.1.2.2","TCP","62","34031 > 50000 [FIN, ACK] Seq=68499 Ack=1 Win=58400 Len=0 TSval=425 TSecr=415"
"414","1.740234","0.039531","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=68500 Win=198352 Len=0 TSval=435 TSecr=425"
